file,seed,wall_time_seconds,fit_time_seconds,score_time_seconds,infer_per_window_ms,peak_gpu_memory_bytes,param_count,n_samples,n_features,sliding_window,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
002_MSL_id_1_Sensor_tr_500_1st_900.csv,13,0.5203769207000732,0.450380802154541,0.04833865165710449,0.036427017073929535,398109184,14687,1827,55,125,0.14560383471595695,0.7056467761313577,0.14238785676356477,0.9076881929783833,0.3749957031742344,0.9166666666666666,0.7499999999999994,0.37096774193548393,0.8987126927631262
002_MSL_id_1_Sensor_tr_500_1st_900.csv,1337,0.40935420989990234,0.35266804695129395,0.035004377365112305,0.026378581284937683,398109184,14687,1827,55,125,0.14535923714111135,0.6994393271926312,0.1476234241618128,0.9123105104526609,0.3749957031742344,0.9166666666666666,0.7499999999999994,0.37096774193548393,0.8987126927631262
002_MSL_id_1_Sensor_tr_500_1st_900.csv,17,0.4640235900878906,0.3998532295227051,0.04233694076538086,0.0319042507651702,398109184,14687,1827,55,125,0.1444935970028967,0.7023928714457349,0.14612002807780158,0.9116167037856118,0.3749957031742344,0.9166666666666666,0.7499999999999994,0.37096774193548393,0.8987126927631262
002_MSL_id_1_Sensor_tr_500_1st_900.csv,2024,0.48560094833374023,0.4290900230407715,0.03479456901550293,0.02622047401318985,398109184,14687,1827,55,125,0.14621920550753867,0.7112034441329596,0.1456670331550805,0.9120293339785921,0.3749957031742344,0.9166666666666666,0.7499999999999994,0.37096774193548393,0.8987126927631262
002_MSL_id_1_Sensor_tr_500_1st_900.csv,42,0.3641631603240967,0.30775880813598633,0.03490638732910156,0.026304738002337274,398109184,14687,1827,55,125,0.1462923728947383,0.7098518221866239,0.14491408562351105,0.9127725615331304,0.3749957031742344,0.9166666666666666,0.7499999999999994,0.37096774193548393,0.8987126927631262
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,13,9.98282265663147,8.139798641204834,1.820910930633545,0.024278812408447266,101745152,7426,100000,2,119,0.16757091265649607,0.7127944832533648,0.07127391003560656,0.7477202569974748,0.2149271288861026,1.0,0.9999999999999996,0.36109008327024983,0.9993073612302477
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,1337,8.483328580856323,6.801406145095825,1.6604187488555908,0.02213891665140788,101745152,7426,100000,2,119,0.17654977834080982,0.6916508992018582,0.0725119508704891,0.7260855904113969,0.2273258353451366,1.0,0.9999999999999996,0.3794910179640719,0.9993361184451397
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,17,8.359099626541138,6.697030544281006,1.640559434890747,0.021874125798543295,101745152,7426,100000,2,119,0.1570798223342161,0.7073686452640163,0.0598414016884448,0.738056402485408,0.20625827937324176,1.0,0.9999999999999996,0.38793745346239766,0.9993201327828224
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,2024,6.325465202331543,4.502061128616333,1.801793098449707,0.024023907979329424,101745152,7426,100000,2,119,0.14611617013230063,0.6671417607756598,0.05029328459076913,0.7003773534662793,0.19187870561337328,1.0,0.9999999999999996,0.37827715355805247,0.9993197280758819
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,42,8.66521692276001,6.7888054847717285,1.8549480438232422,0.024732640584309896,101745152,7426,100000,2,119,0.14300832039364095,0.7080445047610425,0.057627003532627445,0.7379396763279641,0.18969055147024905,1.0,0.9999999999999996,0.3807030665669409,0.9993092633970371
078_SMD_id_22_Facility_tr_500_1st_326.csv,13,1.7509984970092773,1.0899903774261475,0.5186495780944824,0.022362332518194385,324205056,12358,23693,38,4,0.6273463886635704,0.9315138250525234,0.6377005292770804,0.9358918856423564,0.77146379553314,0.9524276606179499,0.864277958740499,0.46391295150881073,0.9087470552978781
078_SMD_id_22_Facility_tr_500_1st_326.csv,1337,1.2134160995483398,0.6828749179840088,0.5086836814880371,0.021932638360196488,324205056,12358,23693,38,4,0.6305351927879331,0.9378765705896857,0.6394714172771085,0.9426125810866379,0.7759461521585219,0.9524276606179499,0.866879659211927,0.46503721671823817,0.9094839745142884
078_SMD_id_22_Facility_tr_500_1st_326.csv,17,1.2126493453979492,0.6819491386413574,0.5086984634399414,0.0219332757055983,324205056,12358,23693,38,4,0.6251667498741842,0.9363325621093428,0.6339957227086467,0.9408445849901099,0.7779818308920811,0.9524276606179499,0.8682252922422949,0.46055296054146977,0.9025147750056806
078_SMD_id_22_Facility_tr_500_1st_326.csv,2024,0.6842083930969238,0.15343594551086426,0.508826494216919,0.021938795939159185,324205056,12358,23693,38,4,0.6462081510966201,0.9073471337130997,0.6550385315641407,0.9112233304085743,0.7744910167061442,0.9500978473581213,0.8895412844036691,0.47023463113202346,0.9098552398830476
078_SMD_id_22_Facility_tr_500_1st_326.csv,42,1.3710782527923584,0.6876399517059326,0.6618618965148926,0.028537140366269673,324205056,12358,23693,38,4,0.6206946395523063,0.9318832837727236,0.6279506494072462,0.9366065623562031,0.7679431286960534,0.9524276606179499,0.8549971114962445,0.4598767352678043,0.904222584253487
115_PSM_id_1_Facility_tr_50000_1st_129872.csv,13,27.655877828598022,22.76031994819641,4.873759508132935,0.02907554710621948,267071488,10577,217624,25,125,0.37497945339530075,0.7623072885043525,0.373172420265551,0.779694550355822,0.3920705392035051,0.8735430966969181,0.4161954308979864,0.29168308949681204,0.694288987894764
115_PSM_id_1_Facility_tr_50000_1st_129872.csv,1337,31.152369022369385,26.293236255645752,4.837626218795776,0.028859985555742474,267071488,10577,217624,25,125,0.3778026472794775,0.7667465136552838,0.37631320690906456,0.7824228696593498,0.4137324123228081,0.8736034645596739,0.41451814768460526,0.29128612256739705,0.6942863738204256
