file,seed,wall_time_seconds,fit_time_seconds,score_time_seconds,infer_per_window_ms,peak_gpu_memory_bytes,param_count,n_samples,n_features,sliding_window,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
002_MSL_id_1_Sensor_tr_500_1st_900.csv,13,2.0811691284179688,1.8992865085601807,0.15570449829101562,0.11733571838056943,137914880,31102,1827,55,125,0.00577350524766332,0.4642571085302363,0.0940576222636928,0.809692418703099,0.013869474119700334,0.03240058910162003,0.011976047904191604,0.014634146341463414,0.8837500975482799
002_MSL_id_1_Sensor_tr_500_1st_900.csv,1337,1.4570426940917969,1.2770802974700928,0.1534111499786377,0.11560749809995305,137914880,31102,1827,55,125,0.005707478144585856,0.4316179415298358,0.09406114659490189,0.810106445675757,0.012551851611842886,0.03240058910162003,0.011976047904191604,0.014634146341463414,0.8837500975482799
002_MSL_id_1_Sensor_tr_500_1st_900.csv,17,1.991706371307373,1.8079264163970947,0.15745949745178223,0.11865824977526919,137914880,31102,1827,55,125,0.005850105825402478,0.4479375250300361,0.09456864063153396,0.81290202601921,0.014457315274625859,0.03240058910162003,0.011976047904191604,0.014634146341463414,0.8837500975482799
002_MSL_id_1_Sensor_tr_500_1st_900.csv,2024,2.1813297271728516,2.001347780227661,0.15376639366149902,0.11587520245779881,137914880,31102,1827,55,125,0.006038586678612649,0.4815778934721666,0.058899246127146025,0.8126588324214178,0.014814613188615182,0.03240058910162003,0.011976047904191604,0.014634146341463414,0.8837500975482799
002_MSL_id_1_Sensor_tr_500_1st_900.csv,42,1.843970775604248,1.6611230373382568,0.15604209899902344,0.11759012735420002,137914880,31102,1827,55,125,0.006112182307444658,0.4823287945534641,0.09412306796017593,0.8136756319646649,0.014093389847826623,0.03240058910162003,0.011976047904191604,0.014634146341463414,0.8837500975482799
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,13,225.3986418247223,218.8249568939209,6.54639744758606,0.08728529930114746,131938816,24265,100000,2,119,0.007194601200648246,0.6100502473632307,0.00958897997741916,0.6663423059757977,0.025268549318030572,0.40810556079170596,0.02497527200791293,0.0225890359550535,0.7955849999685759
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,1337,223.49848008155823,217.09147834777832,6.380031585693359,0.0850670878092448,131938816,24265,100000,2,119,0.007277171943608007,0.6156394602021673,0.009682716940974414,0.6706260228770009,0.025449462344775752,0.4094562647754137,0.02560878015319535,0.026026391030295623,0.7955999998743082
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,17,223.91167449951172,217.27251410484314,6.61063027381897,0.08814173698425293,131938816,24265,100000,2,119,0.007145574402544734,0.6066849249397699,0.009506630844996044,0.6610697220091273,0.025120120080141785,0.4042950513538749,0.024753664984378726,0.021527418311071682,0.7955999998743082
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,2024,224.28452253341675,217.72486758232117,6.533254384994507,0.08711005846659342,131938816,24265,100000,2,119,0.007205399787738193,0.6057881666878555,0.009651888723697287,0.6625677128686367,0.026674576015933746,0.41198858230256896,0.026379201014584627,0.02502383544748271,0.8118922905261856
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,42,226.84370923042297,220.49876737594604,6.3170857429504395,0.08422780990600585,131938816,24265,100000,2,119,0.0071852342174091935,0.6089472264791072,0.009539711606965784,0.6638247136018104,0.026047922141655973,0.4117926771279125,0.02652893532104704,0.016752855261562668,0.7958361611421944
