file,seed,wall_time_seconds,fit_time_seconds,score_time_seconds,infer_per_window_ms,peak_gpu_memory_bytes,param_count,n_samples,n_features,sliding_window,AUC-PR,AUC-ROC,VUS-PR,VUS-ROC,Standard-F1,PA-F1,Event-based-F1,R-based-F1,Affiliation-F
002_MSL_id_1_Sensor_tr_500_1st_900.csv,13,1.8597917556762695,1.4813988208770752,0.2080371379852295,0.1567725229730441,1335632896,4863055,1827,55,125,0.0060207991242474,0.49366740088105726,0.091769683974023,0.5626039684252634,0.011969413122318964,0.0,0.0,0.0,0.976190399466986
002_MSL_id_1_Sensor_tr_500_1st_900.csv,1337,1.7193927764892578,1.351440668106079,0.19756555557250977,0.14888135310663886,1335632896,4863055,1827,55,125,0.0060207991242474,0.42263215859030834,0.04564117718112964,0.5906345826183854,0.011969413122318964,0.0,0.0,0.0,0.8180518035912913
002_MSL_id_1_Sensor_tr_500_1st_900.csv,17,1.727747917175293,1.3522672653198242,0.20337605476379395,0.15326002619728255,1335632896,4863055,1827,55,125,0.0060207991242474,0.4402533039647577,0.03168700698756928,0.5285123036298296,0.011969413122318964,0.0,0.0,0.0,0.7116515900047705
002_MSL_id_1_Sensor_tr_500_1st_900.csv,2024,1.721318244934082,1.35225510597229,0.19718313217163086,0.14859316667040756,1335632896,4863055,1827,55,125,0.0060207991242474,0.4950440528634361,0.07945401312858637,0.530139834730307,0.011969413122318964,0.0,0.0,0.0,0.9750957086309892
002_MSL_id_1_Sensor_tr_500_1st_900.csv,42,1.7201528549194336,1.3518836498260498,0.19711518287658691,0.1485419614744438,1335632896,4863055,1827,55,125,0.0060207991242474,0.49201541850220265,0.03512576191028169,0.5186668412328607,0.011969413122318964,0.0,0.0,0.0,0.6953853809277266
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,13,87.90736842155457,77.12912845611572,10.607069253921509,0.14142759005228678,2045986304,4754458,100000,2,119,0.006959059273121125,0.5154860847701495,0.008046022882498411,0.5527979709864105,0.027019771335624866,0.9526952695269527,0.0444444444444444,0.04602543510887596,0.7830377675197046
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,1337,87.73739242553711,77.12374520301819,10.442445993423462,0.13923261324564618,2045003264,4754458,100000,2,119,0.03294407121537013,0.4989050626162786,0.013635857745215023,0.5317577252870025,0.06645138191966103,1.0,0.9999999999999996,0.33844973138910206,0.9991591492221747
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,17,97.53166270256042,86.74851536750793,10.611996412277222,0.14149328549702964,2045003264,4754458,100000,2,119,0.027931854380684996,0.5123214929420371,0.009980786639884628,0.5316208800436376,0.0448424833669532,1.0,0.9999999999999996,0.3460656990068755,0.998948097897928
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,2024,87.74308776855469,77.12469482421875,10.445501327514648,0.13927335103352864,2045003264,4754458,100000,2,119,0.01808812473729984,0.5224831603986138,0.009466789002348507,0.5434734973303225,0.02912448540720395,1.0,0.9999999999999996,0.3460656990068755,0.9989319783295818
027_MITDB_id_9_Medical_tr_25000_1st_52255.csv,42,87.91759157180786,77.13370633125305,10.61323070526123,0.1415097427368164,2045003264,4754458,100000,2,119,0.01636486663984646,0.49543837750485004,0.011850429700041977,0.5253671511288868,0.07029513221463457,1.0,0.9999999999999996,0.33589546502690243,0.9989090883448852
078_SMD_id_22_Facility_tr_500_1st_326.csv,13,4.720188856124878,1.7682693004608154,2.6530697345733643,0.11439096859282387,1331540992,4828222,23693,38,4,0.05367362099886956,0.516844955804555,0.04790198005422675,0.4849345538733929,0.0846394481154227,0.8028953229398663,0.13793103448275812,0.09053355644755581,0.8101132659848873
078_SMD_id_22_Facility_tr_500_1st_326.csv,1337,4.164641618728638,1.3509511947631836,2.6433682441711426,0.11397267469370682,1331540992,4828222,23693,38,4,0.07953506172678454,0.5070681333334346,0.05831628139464547,0.4731384988661178,0.12162889749127082,0.4356877323420074,0.1052631578947364,0.04701544511723658,0.732354250417806
078_SMD_id_22_Facility_tr_500_1st_326.csv,17,4.171717882156372,1.3463776111602783,2.653979539871216,0.11443019617432915,1331540992,4828222,23693,38,4,0.1315205898015035,0.5345503792814298,0.07870208897687608,0.48274058043222795,0.18152830628804295,0.910941475826972,0.4385185185185181,0.1171212805985279,0.7225426032392249
078_SMD_id_22_Facility_tr_500_1st_326.csv,2024,4.169390678405762,1.3465096950531006,2.6477713584899902,0.11416252138533137,1331540992,4828222,23693,38,4,0.09741470805030736,0.5437379867924411,0.059765251012040096,0.4859795564071775,0.1481442215439801,0.8758657432072456,0.34999999999999964,0.08847702696880935,0.7951144162767472
078_SMD_id_22_Facility_tr_500_1st_326.csv,42,4.167349338531494,1.3491196632385254,2.647097110748291,0.11413345021119696,1331540992,4828222,23693,38,4,0.04776879471611595,0.45940239124143273,0.045828551649460036,0.4326146914298272,0.0846394481154227,0.8593831677992682,0.18461538461538413,0.07532083983326798,0.8562351690133507
